Titulos,URL,HUBsci,Categoria
Two dimensional black hole entropy,https://link.springer.com/article/10.1140/epjc/s10052-007-0435-z,https://sci-hub.se/https://link.springer.com/article/10.1140/epjc/s10052-007-0435-z,Fisica
Black hole in three-dimensional spacetime,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.69.1849,https://sci-hub.se/https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.69.1849,Fisica
Dynamical black hole entropy in effective field theory,https://link.springer.com/article/10.1007/JHEP05(2023)006,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP05(2023)006,Fisica
Braneless black holes,https://www.sciencedirect.com/science/article/pii/S0370269396015444,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0370269396015444,Fisica
Nonextensive black hole entropy and quantum gravity effects at the last stages of evaporation,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.103.026021,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.103.026021,Fisica
[HTML] Barrow black hole corrected-entropy model and Tsallis nonextensivity,https://www.sciencedirect.com/science/article/pii/S0370269320306080,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0370269320306080,Fisica
"Near-horizon Bondi-Metzner-Sachs symmetry, dimensional reduction, and black hole entropy",https://journals.aps.org/prd/abstract/10.1103/PhysRevD.101.046002,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.101.046002,Fisica
Correspondence principle for black holes and strings,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.55.6189,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.55.6189,Fisica
Threefold way to black hole entropy,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.107.066013,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.107.066013,Fisica
The wave function of a black hole and the dynamical origin of entropy,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.51.1741,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.51.1741,Fisica
Black hole entropy divergence and the uncertainty principle,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.83.124014,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.83.124014,Fisica
Electromagnetic fields in Schwarzschild and Reissner-Nordström geometry: Quantum corrections to the black hole entropy,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.57.1108,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.57.1108,Fisica
Renormalized black hole entropy in anti–de Sitter space via the “brick wall” method,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.63.084013,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.63.084013,Fisica
Finite black hole entropy and string theory,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.50.5225,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.50.5225,Fisica
Topologically twisted index in the 't Hooft limit and the dual black hole entropy,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.100.126019,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.100.126019,Fisica
Conceptual analysis of black hole entropy in string theory,https://www.sciencedirect.com/science/article/pii/S1355219819300553,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1355219819300553,Fisica
Can one understand black hole entropy without knowing much about quantum gravity?,https://arxiv.org/abs/gr-qc/0404038,https://sci-hub.se/https://arxiv.org/abs/gr-qc/0404038,Fisica
Relation between black hole entropy and quantum field spin,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.65.084043,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.65.084043,Fisica
Logarithmic corrections to black hole entropy: the non-BPS branch,https://link.springer.com/article/10.1007/JHEP05(2018)079,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP05(2018)079,Fisica
BCFT entanglement entropy at large central charge and the black hole interior,https://link.springer.com/article/10.1007/JHEP03(2021)167,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP03(2021)167,Fisica
Supersymmetric localization for BPS black hole entropy: 1-loop partition function from vector multiplets,https://link.springer.com/article/10.1007/JHEP11(2015)197,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP11(2015)197,Fisica
Spectroscopy of the quantum black hole,https://www.sciencedirect.com/science/article/pii/037026939501148J,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/037026939501148J,Fisica
Toward black hole entropy in chiral loop quantum supergravity,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.106.026001,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.106.026001,Fisica
Extremal Kerr black hole entropy in Poincaré gauge theory,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.107.044054,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.107.044054,Fisica
The Weyl curvature conjecture and black hole entropy,https://iopscience.iop.org/article/10.1088/0031-8949/77/05/055901/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/0031-8949/77/05/055901/meta,Fisica
Noncommutativity and logarithmic correction to the black hole entropy,https://link.springer.com/article/10.1007/JHEP02(2023)060,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP02(2023)060,Fisica
Statistical Entropy of Nonextremal Four-Dimensional Black Holes and Duality,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.77.430,https://sci-hub.se/https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.77.430,Fisica
Geometric flows and black hole entropy,https://iopscience.iop.org/article/10.1088/0264-9381/24/11/F01/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/0264-9381/24/11/F01/meta,Fisica
AdS 2/CFT 1 correspondence and near-extremal black hole entropy,https://www.sciencedirect.com/science/article/pii/S0550321300001656,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0550321300001656,Fisica
[PDF] Black hole entropy,https://arxiv.org/pdf/hep-th/9603184,https://sci-hub.se/https://arxiv.org/pdf/hep-th/9603184,Fisica
Near-horizon conformal symmetry and black hole entropy in any dimension,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.70.024005,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.70.024005,Fisica
Entanglement entropy of the black hole horizon,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.61.104016,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.61.104016,Fisica
How fast does information leak out from a black hole?,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.70.3680,https://sci-hub.se/https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.70.3680,Fisica
Black hole entropy from loop quantum gravity in higher dimensions,https://www.sciencedirect.com/science/article/pii/S0370269313007740,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0370269313007740,Fisica
Black hole entropy from spin one punctures,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.68.024001,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.68.024001,Fisica
Statistical entropy of a stationary dilaton black hole from the Cardy formula,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.63.024003,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.63.024003,Fisica
[HTML] Effects of noncommutativity on the black hole entropy,https://www.hindawi.com/journals/ahep/2014/139172/,https://sci-hub.se/https://www.hindawi.com/journals/ahep/2014/139172/,Fisica
[HTML] Quantum-corrected two-dimensional Horava-Lifshitz black hole entropy,https://www.hindawi.com/journals/ahep/2016/8465759/,https://sci-hub.se/https://www.hindawi.com/journals/ahep/2016/8465759/,Fisica
Supertranslations and superrotations at the black hole horizon,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.116.091101,https://sci-hub.se/https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.116.091101,Fisica
Logarithmic correction to black hole entropy in universal low-energy string theory models,https://link.springer.com/article/10.1007/JHEP03(2023)028,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP03(2023)028,Fisica
Entropy and area,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.71.666,https://sci-hub.se/https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.71.666,Fisica
[PDF] Black-hole thermodynamics,"https://www.sindark.com/genre/space/PT,33,24(1980).pdf","https://sci-hub.se/https://www.sindark.com/genre/space/PT,33,24(1980).pdf",Fisica
[HTML] Generalization of the KKW analysis for black hole radiation,https://www.sciencedirect.com/science/article/pii/S0370269303003022,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0370269303003022,Fisica
Reissner-Nordstrom black hole entropy inside and outside the brick wall,https://iopscience.iop.org/article/10.1088/0256-307X/20/3/337/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/0256-307X/20/3/337/meta,Fisica
Four-dimensional black hole entropy from F-theory,https://link.springer.com/article/10.1007/JHEP01(2019)037,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP01(2019)037,Fisica
The entropy of bulk quantum fields and the entanglement wedge of an evaporating black hole,https://link.springer.com/article/10.1007/JHEP12(2019)063,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP12(2019)063,Fisica
"Black hole entropy, log correction and inverse area correction",https://www.sciencedirect.com/science/article/pii/S0370269309003943,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0370269309003943,Fisica
Microscopic origin of the Bekenstein-Hawking entropy of supersymmetric AdS5 black holes,https://link.springer.com/article/10.1007/JHEP10(2019)062,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP10(2019)062,Fisica
Logarithmic corrections to and black hole entropy: a one loop test of quantum gravity,https://link.springer.com/article/10.1007/JHEP11(2011)143,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP11(2011)143,Fisica
Entropy of nonextreme charged rotating black holes in string theory,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.54.2612,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.54.2612,Fisica
Two aspects of black hole entropy in Lanczos-Lovelock models of gravity,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.85.064031,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.85.064031,Fisica
"[HTML] Reply to Pessoa, P.; Arderucio Costa, B. Comment on “Tsallis, C. Black Hole Entropy: A Closer Look. Entropy 2020, 22, 17”",https://www.mdpi.com/1099-4300/23/5/630/htm,https://sci-hub.se/https://www.mdpi.com/1099-4300/23/5/630/htm,Fisica
"Non-minimal coupling, boundary terms and renormalization of the Einstein-Hilbert action and black hole entropy",https://www.sciencedirect.com/science/article/pii/0550321396004385,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/0550321396004385,Fisica
An extremization principle for the entropy of rotating BPS black holes in AdS5,https://link.springer.com/article/10.1007/JHEP07(2017)106,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP07(2017)106,Fisica
Quantum gravitational corrections to the entropy of a Schwarzschild black hole,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.104.066012,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.104.066012,Fisica
Novel logarithmic corrections to black hole entropy,https://iopscience.iop.org/article/10.1088/1361-6382/ac95ef/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/1361-6382/ac95ef/meta,Fisica
Entropy in the interior of a black hole and thermodynamics,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.92.081501,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.92.081501,Fisica
"Comment on"" Entropy Evaporated by a Black Hole""",https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.50.1013,https://sci-hub.se/https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.50.1013,Fisica
Entropy of iterated function systems and their relations with black holes and Bohr-like black holes entropies,https://www.mdpi.com/253518,https://sci-hub.se/https://www.mdpi.com/253518,Fisica
Logarithmic corrections to black hole entropy from Kerr/CFT,https://link.springer.com/article/10.1007/JHEP04(2017)090,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP04(2017)090,Fisica
Geometry of black hole thermodynamics,https://link.springer.com/article/10.1023/A:1026058111582,https://sci-hub.se/https://link.springer.com/article/10.1023/A:1026058111582,Fisica
Gravitational Chern-Simons Lagrangians and black hole entropy,https://link.springer.com/article/10.1007/JHEP07(2011)085,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP07(2011)085,Fisica
Holographic actions from black hole entropy,https://arxiv.org/abs/1001.4364,https://sci-hub.se/https://arxiv.org/abs/1001.4364,Fisica
Black hole entropy and the zeroth law of thermodynamics,https://www.worldscientific.com/doi/abs/10.1142/S0218271815420158,https://sci-hub.se/https://www.worldscientific.com/doi/abs/10.1142/S0218271815420158,Fisica
Macroscopic entropy formulae and non-holomorphic corrections for supersymmetric black holes,https://www.sciencedirect.com/science/article/pii/S055032139900560X,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S055032139900560X,Fisica
"[HTML] Noether current, black hole entropy and spacetime torsion",https://www.sciencedirect.com/science/article/pii/S0370269318307962,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0370269318307962,Fisica
Statistical entropy of BTZ black hole in higher curvature gravity,https://www.sciencedirect.com/science/article/pii/S0370269399014057,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0370269399014057,Fisica
Black holes and thermodynamics,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.13.191,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.13.191,Fisica
On geometric entropy,https://www.sciencedirect.com/science/article/pii/0370269394910073,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/0370269394910073,Fisica
[PDF] Correction to the higher dimensional black hole entropy,https://bibliotekanauki.pl/articles/1812029.pdf,https://sci-hub.se/https://bibliotekanauki.pl/articles/1812029.pdf,Fisica
[HTML] The thermodynamics of black holes,https://link.springer.com/article/10.12942/lrr-2001-6,https://sci-hub.se/https://link.springer.com/article/10.12942/lrr-2001-6,Fisica
Black hole entropy: quantum vs thermal fluctuations,https://arxiv.org/abs/gr-qc/0303030,https://sci-hub.se/https://arxiv.org/abs/gr-qc/0303030,Fisica
Entropy function and attractors for AdS black holes,https://iopscience.iop.org/article/10.1088/1126-6708/2006/10/074/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/1126-6708/2006/10/074/meta,Fisica
Subleading contributions to the black hole entropy in the brick wall approach,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.78.024003,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.78.024003,Fisica
Geometric aspects of Extremal Kerr black hole entropy,https://arxiv.org/abs/1511.00594,https://sci-hub.se/https://arxiv.org/abs/1511.00594,Fisica
Universal corrections to non-extremal black hole entropy in N ≥ 2 supergravity,https://link.springer.com/article/10.1007/JHEP06(2015)200,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP06(2015)200,Fisica
How to interpret black hole entropy?,https://arxiv.org/abs/gr-qc/9812075,https://sci-hub.se/https://arxiv.org/abs/gr-qc/9812075,Fisica
Magic three-qubit Veldkamp line: A finite geometric underpinning for form theories of gravity and black hole entropy,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.96.026018,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.96.026018,Fisica
Black holes and information theory,https://www.tandfonline.com/doi/abs/10.1080/00107510310001632523,https://sci-hub.se/https://www.tandfonline.com/doi/abs/10.1080/00107510310001632523,Fisica
Black hole entropy reveals a twelfth dimension,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.55.3633,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.55.3633,Fisica
Energy and entropy conservation for dynamical black holes,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.70.104027,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.70.104027,Fisica
Entropy of 4D extremal black holes,https://www.sciencedirect.com/science/article/pii/0370269396003838,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/0370269396003838,Fisica
Relative entropy of random states and black holes,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.126.171603,https://sci-hub.se/https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.126.171603,Fisica
A note on black hole entropy in loop quantum gravity,https://iopscience.iop.org/article/10.1088/0264-9381/32/15/155009/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/0264-9381/32/15/155009/meta,Fisica
CFT and black hole entropy in induced gravity,https://iopscience.iop.org/article/10.1088/1126-6708/2003/03/038/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/1126-6708/2003/03/038/meta,Fisica
Quantum black hole entropy and Newton constant renormalization,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.52.4527,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.52.4527,Fisica
Dilatonic black hole entropy without brick walls,https://link.springer.com/article/10.1023/B:GERG.0000038626.11857.3f,https://sci-hub.se/https://link.springer.com/article/10.1023/B:GERG.0000038626.11857.3f,Fisica
A note on entropy relations of black hole horizons,https://www.worldscientific.com/doi/abs/10.1142/S0217751X14500882,https://sci-hub.se/https://www.worldscientific.com/doi/abs/10.1142/S0217751X14500882,Fisica
Heat kernel expansion and extremal Kerr-Newmann black hole entropy in Einstein-Maxwell theory,https://link.springer.com/article/10.1007/JHEP08(2012)084,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP08(2012)084,Fisica
Do black holes destroy information,https://www.worldscientific.com/doi/pdf/10.1142/9789814536752#page=37,https://sci-hub.se/https://www.worldscientific.com/doi/pdf/10.1142/9789814536752#page=37,Fisica
Soft hairy warped black hole entropy,https://link.springer.com/article/10.1007/JHEP02(2018)010,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP02(2018)010,Fisica
On the computation of black hole entropy in loop quantum gravity,https://iopscience.iop.org/article/10.1088/0264-9381/26/3/035017/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/0264-9381/26/3/035017/meta,Fisica
[HTML] Rényi entropy and the thermodynamic stability of black holes,https://www.sciencedirect.com/science/article/pii/S037026931500917X,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S037026931500917X,Fisica
Entropy bounds and the second law for black holes,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.27.2262,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.27.2262,Fisica
"[PDF] Multi-Fold Black Holes: Entropy, Evolution and Quantum Extrema",https://www.researchgate.net/profile/Stephane-Maes-2/publication/351800741_Multi-Fold_Black_Holes_Entropy_Evolution_and_Quantum_Extrema/links/60ab06c7a6fdcc6d626d2115/Multi-Fold-Black-Holes-Entropy-Evolution-and-Quantum-Extrema.pdf,https://sci-hub.se/https://www.researchgate.net/profile/Stephane-Maes-2/publication/351800741_Multi-Fold_Black_Holes_Entropy_Evolution_and_Quantum_Extrema/links/60ab06c7a6fdcc6d626d2115/Multi-Fold-Black-Holes-Entropy-Evolution-and-Quantum-Extrema.pdf,Fisica
Statistical entropy of four-dimensional extremal black holes,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.77.428,https://sci-hub.se/https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.77.428,Fisica
The origin of black hole entropy,https://arxiv.org/abs/gr-qc/9812079,https://sci-hub.se/https://arxiv.org/abs/gr-qc/9812079,Fisica
Black hole entropy from classical Liouville theory,https://iopscience.iop.org/article/10.1088/1126-6708/2003/02/014/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/1126-6708/2003/02/014/meta,Fisica
CMB and 21-cm bounds on early structure formation boosted by primordial black hole entropy fluctuations,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.104.063522,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.104.063522,Fisica
Microscopic entropy of the three-dimensional rotating black hole of Bergshoeff-Hohm-Townsend massive gravity,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.80.124046,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.80.124046,Fisica
[HTML] Quantum tunneling and black hole spectroscopy,https://www.sciencedirect.com/science/article/pii/S0370269310002650,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0370269310002650,Fisica
[HTML] Logarithmic corrections to entropy of magnetically charged AdS4 black holes,https://www.sciencedirect.com/science/article/pii/S0370269317307244,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0370269317307244,Fisica
Noncommutative spectral invariants and black hole entropy,https://link.springer.com/article/10.1007/s00220-005-1322-9,https://sci-hub.se/https://link.springer.com/article/10.1007/s00220-005-1322-9,Fisica
Black hole deconstruction,https://link.springer.com/article/10.1007/JHEP03(2012)071,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP03(2012)071,Fisica
Torons and black hole entropy,https://www.sciencedirect.com/science/article/pii/S055032139800193X,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S055032139800193X,Fisica
Plenty of nothing: Black hole entropy in induced gravity,https://link.springer.com/article/10.1007/BF02702347,https://sci-hub.se/https://link.springer.com/article/10.1007/BF02702347,Fisica
Higher spin black holes,https://link.springer.com/article/10.1007/JHEP05(2011)022,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP05(2011)022,Fisica
[HTML] Thermal features of Barrow corrected-entropy black hole formulation,https://link.springer.com/article/10.1140/epjc/s10052-020-8366-z,https://sci-hub.se/https://link.springer.com/article/10.1140/epjc/s10052-020-8366-z,Fisica
Embeddings of the Virasoro algebra and black hole entropy,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.82.2030,https://sci-hub.se/https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.82.2030,Fisica
Constructing black hole entropy from gravitational collapse,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.91.064017,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.91.064017,Fisica
Phase space and black-hole entropy of higher genus horizons in loop quantum gravity,https://iopscience.iop.org/article/10.1088/0264-9381/25/6/065008/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/0264-9381/25/6/065008/meta,Fisica
Holographic entanglement entropy and the extended phase structure of STU black holes,https://link.springer.com/article/10.1007/JHEP09(2015)184,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP09(2015)184,Fisica
Why the Entropy of a Black Hole is,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.74.3319,https://sci-hub.se/https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.74.3319,Fisica
Action and entropy of black holes in spacetimes with a cosmological constant,https://iopscience.iop.org/article/10.1088/0264-9381/15/9/023/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/0264-9381/15/9/023/meta,Fisica
Black hole entropy and attractors,https://iopscience.iop.org/article/10.1088/0264-9381/23/21/S04/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/0264-9381/23/21/S04/meta,Fisica
Black hole polarization and new entropy bounds,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.61.024022,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.61.024022,Fisica
[HTML] Corrected entropy of BTZ black hole in tunneling approach,https://www.sciencedirect.com/science/article/pii/S0370269308014275,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0370269308014275,Fisica
Noether charge and black hole entropy in teleparallel gravity,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.100.124040,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.100.124040,Fisica
[HTML] Further evidence for the conformal structure of a Schwarzschild black hole in an algebraic approach,https://www.sciencedirect.com/science/article/pii/S0370269301015015,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0370269301015015,Fisica
Black hole entropy in the Chern-Simons formulation of -dimensional gravity,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.55.6162,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.55.6162,Fisica
[HTML] Extended quantum portrait of MGD black holes and information entropy,https://www.sciencedirect.com/science/article/pii/S0370269319301649,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0370269319301649,Fisica
Noncommutative black hole thermodynamics,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.77.124035,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.77.124035,Fisica
Statistical mechanics of gravitons in a box and the black hole entropy,https://www.sciencedirect.com/science/article/pii/S0378437117300511,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0378437117300511,Fisica
Quantum black hole entropy and the holomorphic prepotential of supergravity,https://link.springer.com/article/10.1007/JHEP10(2013)099,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP10(2013)099,Fisica
Corrections to entropy and thermodynamics of charged black hole using generalized uncertainty principle,https://www.worldscientific.com/doi/abs/10.1142/S0217751X1550030X,https://sci-hub.se/https://www.worldscientific.com/doi/abs/10.1142/S0217751X1550030X,Fisica
[HTML] Comparison of approaches to quantum correction of black hole thermodynamics,https://www.sciencedirect.com/science/article/pii/S0370269306002310,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0370269306002310,Fisica
Equivalence principle and HBAR entropy of an atom falling into a quantum corrected black hole,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.105.085007,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.105.085007,Fisica
Entropy of near-extremal black holes in AdS5,https://iopscience.iop.org/article/10.1088/1126-6708/2008/05/067/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/1126-6708/2008/05/067/meta,Fisica
Logarithmic corrections to black hole entropy and holography,https://arxiv.org/abs/2207.02820,https://sci-hub.se/https://arxiv.org/abs/2207.02820,Fisica
A note on the entropy of rotating BPS AdS7× S4 black holes,https://link.springer.com/article/10.1007/JHEP05(2018)121,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP05(2018)121,Fisica
Black hole entropy for two higher derivative theories of gravity,https://www.mdpi.com/19898,https://sci-hub.se/https://www.mdpi.com/19898,Fisica
Black hole spectroscopy via adiabatic invariance,https://www.sciencedirect.com/science/article/pii/S0370269311006460,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0370269311006460,Fisica
Aspects of black hole quantum mechanics and thermodynamics in 2+ 1 dimensions,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.51.622,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.51.622,Fisica
[HTML] Entropy of Reissner-Nordström-like black holes,https://www.sciencedirect.com/science/article/pii/S0370269321007553,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0370269321007553,Fisica
Entropy of 2D black holes from counting microstates,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.59.081501,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.59.081501,Fisica
Black hole thermodynamics and information loss in two dimensions,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.50.3987,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.50.3987,Fisica
Remarks on renormalization of black hole entropy,https://www.worldscientific.com/doi/abs/10.1142/S0217751X97002802,https://sci-hub.se/https://www.worldscientific.com/doi/abs/10.1142/S0217751X97002802,Fisica
What is the entropy of the universe?,https://iopscience.iop.org/article/10.1088/0264-9381/26/14/145005/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/0264-9381/26/14/145005/meta,Fisica
"Lifshitz scaling, microstate counting from number theory and black hole entropy",https://link.springer.com/article/10.1007/JHEP06(2019)054,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP06(2019)054,Fisica
