Titulos,URL,HUBsci,Categoria
[HTML] Right temporoparietal junction modulates in-group bias in facial emotional mimicry: A tDCS study,https://www.frontiersin.org/articles/10.3389/fnbeh.2020.00143/full,https://sci-hub.se/https://www.frontiersin.org/articles/10.3389/fnbeh.2020.00143/full,NeuroCiencia
The role of ventromedial prefrontal cortex and temporo-parietal junction in third-party punishment behavior,https://www.sciencedirect.com/science/article/pii/S1053811919305440,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1053811919305440,NeuroCiencia
[HTML] No change in social decision-making following transcranial direct current stimulation of the right temporoparietal junction,https://www.frontiersin.org/articles/10.3389/fnins.2018.00258/full,https://sci-hub.se/https://www.frontiersin.org/articles/10.3389/fnins.2018.00258/full,NeuroCiencia
[HTML] Interactive live fNIRS reveals engagement of the temporoparietal junction in response to social contingency in infants,https://www.sciencedirect.com/science/article/pii/S1053811920303876,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1053811920303876,NeuroCiencia
"Stria terminalis, amygdala, and temporoparietal junction networks facilitate efficient emotion processing under expectations",https://onlinelibrary.wiley.com/doi/abs/10.1002/hbm.24779,https://sci-hub.se/https://onlinelibrary.wiley.com/doi/abs/10.1002/hbm.24779,NeuroCiencia
A predominantly visual subdivision of the right temporo-parietal junction (vTPJ),https://academic.oup.com/cercor/article-abstract/26/2/639/2366526,https://sci-hub.se/https://academic.oup.com/cercor/article-abstract/26/2/639/2366526,NeuroCiencia
The role of temporo-parietal junction (TPJ) in global Gestalt perception,https://link.springer.com/article/10.1007/s00429-011-0369-y,https://sci-hub.se/https://link.springer.com/article/10.1007/s00429-011-0369-y,NeuroCiencia
[HTML] Disrupted communication of the temporoparietal junction in patients with major depressive disorder,https://link.springer.com/article/10.3758/s13415-021-00918-5,https://sci-hub.se/https://link.springer.com/article/10.3758/s13415-021-00918-5,NeuroCiencia
[PDF] Increased functional connectivity between the right temporo-parietal junction and the temporal poles in migraine without aura,https://journals.sagepub.com/doi/pdf/10.1177/2515816318804823,https://sci-hub.se/https://journals.sagepub.com/doi/pdf/10.1177/2515816318804823,NeuroCiencia
Failure to engage the temporoparietal junction/posterior superior temporal sulcus predicts impaired naturalistic social cognition in schizophrenia,https://academic.oup.com/brain/article-abstract/144/6/1898/6168992,https://sci-hub.se/https://academic.oup.com/brain/article-abstract/144/6/1898/6168992,NeuroCiencia
The temporoparietal junction as a part of the “when” pathway,https://www.jneurosci.org/content/29/27/8630.short,https://sci-hub.se/https://www.jneurosci.org/content/29/27/8630.short,NeuroCiencia
Response channel activation and the temporoparietal junction,https://www.sciencedirect.com/science/article/pii/S0278262698910089,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0278262698910089,NeuroCiencia
The gray matter volume of the temporoparietal junction varies across cultures: a moderating role of the dopamine D4 receptor gene (DRD4),https://academic.oup.com/scan/article-abstract/15/2/193/5821072,https://sci-hub.se/https://academic.oup.com/scan/article-abstract/15/2/193/5821072,NeuroCiencia
[HTML] Children's belief-and desire-reasoning in the temporoparietal junction: evidence for specialization from functional near-infrared spectroscopy,https://www.frontiersin.org/articles/10.3389/fnhum.2015.00560/full,https://sci-hub.se/https://www.frontiersin.org/articles/10.3389/fnhum.2015.00560/full,NeuroCiencia
Distinct recruitment of temporo-parietal junction and medial prefrontal cortex in behavior understanding and trait identification,https://www.tandfonline.com/doi/abs/10.1080/17470919.2012.686925,https://sci-hub.se/https://www.tandfonline.com/doi/abs/10.1080/17470919.2012.686925,NeuroCiencia
[HTML] Transcranial direct current stimulation of the temporoparietal junction and inferior frontal cortex improves imitation-inhibition and perspective-taking with no …,https://www.frontiersin.org/articles/10.3389/fnbeh.2017.00084/full,https://sci-hub.se/https://www.frontiersin.org/articles/10.3389/fnbeh.2017.00084/full,NeuroCiencia
[PDF] Temporoparietal junction functional connectivity in early schizophrenia and major depressive disorder,https://journals.sagepub.com/doi/pdf/10.1177/2470547018815232,https://sci-hub.se/https://journals.sagepub.com/doi/pdf/10.1177/2470547018815232,NeuroCiencia
"[HTML] Identification of visual attentional regions of the temporoparietal junction in individual subjects using a vivid, novel oddball paradigm",https://www.frontiersin.org/articles/10.3389/fnhum.2019.00424/full,https://sci-hub.se/https://www.frontiersin.org/articles/10.3389/fnhum.2019.00424/full,NeuroCiencia
Early interpersonal trauma reduces temporoparietal junction activity during spontaneous mentalising,https://academic.oup.com/scan/article-abstract/15/1/12/5815971,https://sci-hub.se/https://academic.oup.com/scan/article-abstract/15/1/12/5815971,NeuroCiencia
[HTML] Cathodal transcranial direct current stimulation on the right temporo-parietal junction modulates the use of mitigating circumstances during moral judgments,https://www.frontiersin.org/articles/10.3389/fnhum.2016.00355/full,https://sci-hub.se/https://www.frontiersin.org/articles/10.3389/fnhum.2016.00355/full,NeuroCiencia
[HTML] Cognitive empathy and longitudinal changes in temporo-parietal junction thickness in schizophrenia,https://www.frontiersin.org/articles/10.3389/fpsyt.2021.667656/full,https://sci-hub.se/https://www.frontiersin.org/articles/10.3389/fpsyt.2021.667656/full,NeuroCiencia
A single session of navigation-guided repetitive transcranial magnetic stimulation over the right anterior temporoparietal junction in autism spectrum disorder,https://www.brainstimjrnl.com/article/S1935-861X(21)00079-6/abstract,https://sci-hub.se/https://www.brainstimjrnl.com/article/S1935-861X(21)00079-6/abstract,NeuroCiencia
The role of the temporoparietal junction (TPJ) in action observation: agent detection rather than visuospatial transformation,https://www.sciencedirect.com/science/article/pii/S1053811917308121,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1053811917308121,NeuroCiencia
Mentalizing in an economic games context is associated with enhanced activation and connectivity in left temporoparietal junction,https://academic.oup.com/scan/advance-article-abstract/doi/10.1093/scan/nsad023/7148154,https://sci-hub.se/https://academic.oup.com/scan/advance-article-abstract/doi/10.1093/scan/nsad023/7148154,NeuroCiencia
Causal role of the right temporoparietal junction in selfishness depends on the social partner,https://academic.oup.com/scan/article-abstract/17/6/541/6469537,https://sci-hub.se/https://academic.oup.com/scan/article-abstract/17/6/541/6469537,NeuroCiencia
Right temporoparietal junction transcranial direct current stimulation in the treatment of functional dissociative seizures: a case series,https://link.springer.com/article/10.1007/s00406-022-01533-2,https://sci-hub.se/https://link.springer.com/article/10.1007/s00406-022-01533-2,NeuroCiencia
Electrocorticography links human temporoparietal junction to visual perception,https://www.nature.com/articles/nn.3131,https://sci-hub.se/https://www.nature.com/articles/nn.3131,NeuroCiencia
[HTML] Fast visuomotor processing of redundant targets: the role of the right temporo-parietal junction,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0002348,https://sci-hub.se/https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0002348,NeuroCiencia
Disruption on right temporoparietal junction with transcranial magnetic stimulation affects moral judgment: No difference between first-and third-personal narration with …,https://www.sciencedirect.com/science/article/pii/S0028393221001093,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0028393221001093,NeuroCiencia
Very early processing of emotional words revealed in temporoparietal junctions of both hemispheres by EEG and TMS,https://link.springer.com/article/10.1007/s00221-014-3843-y,https://sci-hub.se/https://link.springer.com/article/10.1007/s00221-014-3843-y,NeuroCiencia
Temporo-parietal junction is involved in attribution of hostile intentionality in social interactions: an rTMS study,https://www.sciencedirect.com/science/article/pii/S0304394011003636,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0304394011003636,NeuroCiencia
To the self and beyond: arousal and functional connectivity of the temporo-parietal junction contributes to spontaneous sensations perception,https://www.sciencedirect.com/science/article/pii/S0166432820305799,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0166432820305799,NeuroCiencia
Functional connectivities of the right temporoparietal junction and moral network predict social framing effect: evidence from resting-state fMRI,https://journal.psych.ac.cn/acps/EN/Y2021/V53/I1/55,https://sci-hub.se/https://journal.psych.ac.cn/acps/EN/Y2021/V53/I1/55,NeuroCiencia
… in persons at genetic risk for schizophrenia are associated with social competence and activation of the right temporo-parietal junction during emotion processing,https://www.sciencedirect.com/science/article/pii/S0925492713002795,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0925492713002795,NeuroCiencia
Altered temporoparietal junction activity during reflected self-evaluation in sub-clinical depression,https://academic.oup.com/cercor/advance-article-abstract/doi/10.1093/cercor/bhad060/7078821,https://sci-hub.se/https://academic.oup.com/cercor/advance-article-abstract/doi/10.1093/cercor/bhad060/7078821,NeuroCiencia
"Listening to music in a risk-reward context: The roles of the temporoparietal junction and the orbitofrontal/insular cortices in reward-anticipation, reward-gain, and …",https://www.sciencedirect.com/science/article/pii/S0006899315007854,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0006899315007854,NeuroCiencia
[HTML] Anodal tDCS over the right temporoparietal junction lowers overbidding in contests,https://www.frontiersin.org/articles/10.3389/fnins.2019.00528/full,https://sci-hub.se/https://www.frontiersin.org/articles/10.3389/fnins.2019.00528/full,NeuroCiencia
Specifying the brain anatomy underlying temporo‐parietal junction activations for theory of mind: A review using probabilistic atlases from different imaging modalities,https://onlinelibrary.wiley.com/doi/abs/10.1002/hbm.23675,https://sci-hub.se/https://onlinelibrary.wiley.com/doi/abs/10.1002/hbm.23675,NeuroCiencia
Large-scale brain networks underlying non-spatial attention updating: towards understanding the function of the temporoparietal junction,https://www.sciencedirect.com/science/article/pii/S0010945220303671,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0010945220303671,NeuroCiencia
The central role of the temporo-parietal junction and the superior longitudinal fasciculus in supporting multi-item competition: evidence from lesion-symptom mapping …,https://www.sciencedirect.com/science/article/pii/S0010945211002929,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0010945211002929,NeuroCiencia
Common variant of CNTNAP2 gene modulate the social performances and functional connectivity of posterior right temporoparietal junction,https://academic.oup.com/scan/article-abstract/14/12/1297/5716611,https://sci-hub.se/https://academic.oup.com/scan/article-abstract/14/12/1297/5716611,NeuroCiencia
The role of the right temporoparietal junction in the elicitation of vicarious experiences and detection accuracy while observing pain and touch,https://link.springer.com/article/10.1007/s00221-015-4516-1,https://sci-hub.se/https://link.springer.com/article/10.1007/s00221-015-4516-1,NeuroCiencia
Commonalities for numerical and continuous quantity skills at temporo-parietal junction,https://direct.mit.edu/jocn/article-abstract/26/5/986/28121,https://sci-hub.se/https://direct.mit.edu/jocn/article-abstract/26/5/986/28121,NeuroCiencia
The emergent relationship between temporoparietal junction and anosognosia in Alzheimer's disease,https://onlinelibrary.wiley.com/doi/abs/10.1002/jnr.24904,https://sci-hub.se/https://onlinelibrary.wiley.com/doi/abs/10.1002/jnr.24904,NeuroCiencia
[HTML] Increasing the difference in decision making for oneself and for others by stimulating the right temporoparietal junction,https://www.frontiersin.org/articles/10.3389/fpsyg.2019.00185/full,https://sci-hub.se/https://www.frontiersin.org/articles/10.3389/fpsyg.2019.00185/full,NeuroCiencia
The neural basis of humour comprehension and humour appreciation: The roles of the temporoparietal junction and superior frontal gyrus,https://www.sciencedirect.com/science/article/pii/S0028393215301901,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0028393215301901,NeuroCiencia
… transcranial direct current stimulation on auditory verbal hallucinations and resting-state functional connectivity of the left temporo-parietal junction in patients with …,https://academic.oup.com/schizophreniabulletin/article-abstract/42/2/318/2518927,https://sci-hub.se/https://academic.oup.com/schizophreniabulletin/article-abstract/42/2/318/2518927,NeuroCiencia
Contributions of the human temporoparietal junction and MT/V5+ to the timing of interception revealed by transcranial magnetic stimulation,https://www.jneurosci.org/content/28/46/12071.short,https://sci-hub.se/https://www.jneurosci.org/content/28/46/12071.short,NeuroCiencia
Left temporoparietal junction is necessary for representing someone else's belief,https://www.nature.com/articles/nn1223,https://sci-hub.se/https://www.nature.com/articles/nn1223,NeuroCiencia
Distinct roles of the intraparietal sulcus and temporoparietal junction in attentional capture from distractor features: An individual differences approach,https://www.sciencedirect.com/science/article/pii/S0028393215000962,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0028393215000962,NeuroCiencia
Attachment Style Predicts Cortical Activity in Temporoparietal Junction (TPJ),https://econtent.hogrefe.com/doi/full/10.1027/0269-8803/a000240,https://sci-hub.se/https://econtent.hogrefe.com/doi/full/10.1027/0269-8803/a000240,NeuroCiencia
Autism‐relevant traits interact with temporoparietal junction stimulation effects on social cognition: a high‐definition transcranial direct current stimulation and …,https://onlinelibrary.wiley.com/doi/abs/10.1111/ejn.13675,https://sci-hub.se/https://onlinelibrary.wiley.com/doi/abs/10.1111/ejn.13675,NeuroCiencia
The temporoparietal junction and awareness,https://academic.oup.com/nc/article-abstract/2018/1/niy005/4955859,https://sci-hub.se/https://academic.oup.com/nc/article-abstract/2018/1/niy005/4955859,NeuroCiencia
Right temporoparietal junction encodes mental experience of others more than evaluating false versus true belief,https://www.biorxiv.org/content/10.1101/2021.06.10.447930.abstract,https://sci-hub.se/https://www.biorxiv.org/content/10.1101/2021.06.10.447930.abstract,NeuroCiencia
Competing against a familiar friend: interactive mechanism of the temporo-parietal junction with the reward-related regions during episodic encoding,https://www.sciencedirect.com/science/article/pii/S1053811916001270,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1053811916001270,NeuroCiencia
A network-level approach of cognitive flexibility impairment after surgery of a right temporo-parietal glioma,https://www.sciencedirect.com/science/article/pii/S0028377017300863,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0028377017300863,NeuroCiencia
Treatment of a patient with depersonalization disorder with low frequency repetitive transcranial magnetic stimulation of the right temporo-parietal junction in a private …,https://journals.lww.com/practicalpsychiatry/FullText/2017/03000/Treatment_of_a_Patient_With_Depersonalization.10.aspx,https://sci-hub.se/https://journals.lww.com/practicalpsychiatry/FullText/2017/03000/Treatment_of_a_Patient_With_Depersonalization.10.aspx,NeuroCiencia
Neural mechanisms of attitude change toward stigmatized individuals: temporoparietal junction activity predicts bias reduction,https://link.springer.com/article/10.1007/s12671-020-01357-y,https://sci-hub.se/https://link.springer.com/article/10.1007/s12671-020-01357-y,NeuroCiencia
Treatment emergent affective switch with intermittent theta burst stimulation over right temporo-parietal junction: A case report,https://www.brainstimjrnl.com/article/S1935-861X(19)30418-8/abstract,https://sci-hub.se/https://www.brainstimjrnl.com/article/S1935-861X(19)30418-8/abstract,NeuroCiencia
The overlap between false belief and spatial reorientation in the temporo-parietal junction: The role of input modality and task,https://www.tandfonline.com/doi/abs/10.1080/17470919.2016.1143027,https://sci-hub.se/https://www.tandfonline.com/doi/abs/10.1080/17470919.2016.1143027,NeuroCiencia
The role of right temporo-parietal junction in stimulus evaluation,https://www.sciencedirect.com/science/article/pii/S0278262621000907,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0278262621000907,NeuroCiencia
Cathodal transcranial direct current stimulation on the right temporo-parietal junction modulates the helpful intention processing,https://journal.psych.ac.cn/acps/EN/10.3724/SP.J.1041.2018.00036,https://sci-hub.se/https://journal.psych.ac.cn/acps/EN/10.3724/SP.J.1041.2018.00036,NeuroCiencia
[HTML] Temporoparietal junction hypoactivity during pain-related empathy processing in adolescents with conduct disorder,https://www.frontiersin.org/articles/10.3389/fpsyg.2016.02085/full,https://sci-hub.se/https://www.frontiersin.org/articles/10.3389/fpsyg.2016.02085/full,NeuroCiencia
The role of the right premotor cortex and temporo-parietal junction in defensive responses to visual threats,https://www.sciencedirect.com/science/article/pii/S001094521930293X,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S001094521930293X,NeuroCiencia
[HTML] The posterior cerebellum and temporoparietal junction support explicit learning of social belief sequences,https://link.springer.com/article/10.3758/s13415-021-00966-x,https://sci-hub.se/https://link.springer.com/article/10.3758/s13415-021-00966-x,NeuroCiencia
Modulating the activity of right temporo-parietal junction by anodal tDCS enhances the agent's repayment in hold-up game,https://www.sciencedirect.com/science/article/pii/S0361923020307309,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0361923020307309,NeuroCiencia
Low-frequency repetitive transcranial magnetic stimulation to the temporoparietal junction for tinnitus: four-week stimulation trial,https://jamanetwork.com/journals/jamaotolaryngology/article-abstract/1679246,https://sci-hub.se/https://jamanetwork.com/journals/jamaotolaryngology/article-abstract/1679246,NeuroCiencia
Multisensory convergence at human temporo-parietal junction–epicortical recording of evoked responses,https://www.sciencedirect.com/science/article/pii/S1388245703004772,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1388245703004772,NeuroCiencia
[HTML] The temporo-parietal junction contributes to global gestalt perception—evidence from studies in chess experts,https://www.frontiersin.org/articles/10.3389/fnhum.2013.00513/full,https://sci-hub.se/https://www.frontiersin.org/articles/10.3389/fnhum.2013.00513/full,NeuroCiencia
Anonymity in sharing morally salient news: the causal role of the temporoparietal junction,https://academic.oup.com/cercor/article-pdf/33/9/5457/50096237/bhac433.pdf,https://sci-hub.se/https://academic.oup.com/cercor/article-pdf/33/9/5457/50096237/bhac433.pdf,NeuroCiencia
A Bird's eye view from below: Activity in the temporo-parietal junction predicts from-above Necker Cube percepts,https://www.sciencedirect.com/science/article/pii/S0028393220303262,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0028393220303262,NeuroCiencia
Resting functional connectivity of the left inferior frontal gyrus with the dorsomedial prefrontal cortex and temporoparietal junction reflects the social network size for …,https://onlinelibrary.wiley.com/doi/abs/10.1002/hbm.25822,https://sci-hub.se/https://onlinelibrary.wiley.com/doi/abs/10.1002/hbm.25822,NeuroCiencia
Heterogeneity of social cognition between visual perspective-taking and theory of mind in the temporo-parietal junction,https://www.sciencedirect.com/science/article/pii/S0304394023002264,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0304394023002264,NeuroCiencia
Duration and not strength of activation in temporo-parietal cortex positively correlates with schizotypy,https://www.sciencedirect.com/science/article/pii/S1053811906011669,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1053811906011669,NeuroCiencia
Resting-state functional connectivity of the right temporoparietal junction relates to belief updating and reorienting during spatial attention,https://direct.mit.edu/jocn/article-abstract/32/6/1130/95421,https://sci-hub.se/https://direct.mit.edu/jocn/article-abstract/32/6/1130/95421,NeuroCiencia
Right temporoparietal cortex activation during visuo-proprioceptive conflict,https://academic.oup.com/cercor/article-abstract/15/2/166/343556,https://sci-hub.se/https://academic.oup.com/cercor/article-abstract/15/2/166/343556,NeuroCiencia
Anodal tDCS of right temporo-parietal junction promotes threat detection in low-spatial-frequency channels,https://www.sciencedirect.com/science/article/pii/S0028393220302256,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0028393220302256,NeuroCiencia
Enhancing Activity in the Right Temporoparietal Junction Modifies the Effect of a High CEO-to-Employee Pay Ratio on the,https://books.google.es/books?hl=es&lr=&id=yN6fEAAAQBAJ&oi=fnd&pg=PA108&dq=Right+Temporoparietal+Junction&ots=OrEbJCouh4&sig=MKMnz5UBDbKo598oUAf-4j3M9Yo,https://sci-hub.se/https://books.google.es/books?hl=es&lr=&id=yN6fEAAAQBAJ&oi=fnd&pg=PA108&dq=Right+Temporoparietal+Junction&ots=OrEbJCouh4&sig=MKMnz5UBDbKo598oUAf-4j3M9Yo,NeuroCiencia
Towards a reconceptualization of the temporoparietal junction in stimulus-driven attention,https://www.jneurosci.org/content/34/40/13277.short,https://sci-hub.se/https://www.jneurosci.org/content/34/40/13277.short,NeuroCiencia
"[HTML] Reappraising social emotions: the role of inferior frontal gyrus, temporo-parietal junction and insula in interpersonal emotion regulation",https://www.frontiersin.org/articles/10.3389/fnhum.2013.00523/full,https://sci-hub.se/https://www.frontiersin.org/articles/10.3389/fnhum.2013.00523/full,NeuroCiencia
Low-frequency repetitive transcranial magnetic stimulation to the temporoparietal junction for tinnitus,https://jamanetwork.com/journals/jamaotolaryngology/article-abstract/716200,https://sci-hub.se/https://jamanetwork.com/journals/jamaotolaryngology/article-abstract/716200,NeuroCiencia
Anodal tDCS targeting the left temporo-parietal junction disrupts verbal reality-monitoring,https://www.sciencedirect.com/science/article/pii/S0028393216302676,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0028393216302676,NeuroCiencia
Prefrontal and temporo-parietal involvement in taking others' perspective: TMS evidence,https://content.iospress.com/articles/behavioural-neurology/ben00178,https://sci-hub.se/https://content.iospress.com/articles/behavioural-neurology/ben00178,NeuroCiencia
Partial and full own-body illusions of epileptic origin in a child with right temporoparietal epilepsy,https://www.sciencedirect.com/science/article/pii/S1525505011000114,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1525505011000114,NeuroCiencia
Mind Over Matter-or is it? Role of Right Temporoparietal Junction in Functional Neurologic Disorders (P1-1. Virtual),https://n.neurology.org/content/98/18_Supplement/3051.abstract,https://sci-hub.se/https://n.neurology.org/content/98/18_Supplement/3051.abstract,NeuroCiencia
[HTML] Right Temporoparietal Junction Plays a Role in the Modulation of Emotional Mimicry by Group Membership,https://www.frontiersin.org/articles/10.3389/fnhum.2021.606292/full,https://sci-hub.se/https://www.frontiersin.org/articles/10.3389/fnhum.2021.606292/full,NeuroCiencia
English spoken word segmentation activates the prefrontal cortex and temporo-parietal junction in Chinese ESL learners: A functional near-infrared spectroscopy …,https://www.sciencedirect.com/science/article/pii/S0006899320300494,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0006899320300494,NeuroCiencia
The right temporoparietal junction and cooperation dilemma,https://search.proquest.com/openview/d73d134879bb1491b57021f994f1fd7f/1?pq-origsite=gscholar&cbl=4933639,https://sci-hub.se/https://search.proquest.com/openview/d73d134879bb1491b57021f994f1fd7f/1?pq-origsite=gscholar&cbl=4933639,NeuroCiencia
Direct current stimulation of the left temporoparietal junction modulates dynamic humor appreciation,https://journals.lww.com/neuroreport/Fulltext/2015/11010/Direct_current_stimulation_of_the_left.8.aspx,https://sci-hub.se/https://journals.lww.com/neuroreport/Fulltext/2015/11010/Direct_current_stimulation_of_the_left.8.aspx,NeuroCiencia
Spontaneous mentalizing after early interpersonal trauma: Evidence for hypoactivation of the temporoparietal junction,https://www.biorxiv.org/content/10.1101/487363.abstract,https://sci-hub.se/https://www.biorxiv.org/content/10.1101/487363.abstract,NeuroCiencia
[HTML] Factor analysis of low-frequency repetitive transcranial magnetic stimulation to the temporoparietal junction for tinnitus,https://www.hindawi.com/journals/np/2016/2814056/,https://sci-hub.se/https://www.hindawi.com/journals/np/2016/2814056/,NeuroCiencia
[PDF] Distinguishing the Roles of the Dorsomedial Prefrontal Cortex and Right Temporoparietal Junction in Altruism in Situations of Inequality: A tDCS Study,https://www.frontiersin.org/articles/10.3389/fnhum.2022.821360/pdf,https://sci-hub.se/https://www.frontiersin.org/articles/10.3389/fnhum.2022.821360/pdf,NeuroCiencia
Modulating the activity of right temporo-parietal junction increases bidding behavior in lottery contests,https://www.sciencedirect.com/science/article/pii/S0304394021002536,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0304394021002536,NeuroCiencia
The junction between self and other? Temporo-parietal dysfunction in neuropsychiatry,https://www.sciencedirect.com/science/article/pii/S0028393216302743,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0028393216302743,NeuroCiencia
Sociotopy in the temporoparietal cortex: common versus distinct processes,https://academic.oup.com/scan/article-abstract/5/1/48/1731011,https://sci-hub.se/https://academic.oup.com/scan/article-abstract/5/1/48/1731011,NeuroCiencia
[HTML] Arbitration between insula and temporoparietal junction subserves framing-induced boosts in generosity during social discounting,https://www.sciencedirect.com/science/article/pii/S1053811921004882,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1053811921004882,NeuroCiencia
Absent activation in medial prefrontal cortex and temporoparietal junction but not superior temporal sulcus during the perception of biological motion in schizophrenia …,https://www.tandfonline.com/doi/abs/10.2147/NDT.S70074,https://sci-hub.se/https://www.tandfonline.com/doi/abs/10.2147/NDT.S70074,NeuroCiencia
[HTML] The atypical effective connectivity of right temporoparietal junction in autism spectrum disorder: a multi-site study,https://www.frontiersin.org/articles/10.3389/fnins.2022.927556/full?utm_source=F-AAE&utm_medium=EMLF&utm_campaign=MRK_1914357_a0P58000000G0Y1EAK_Neuros_20220728_arts_A&id_mc=317175155&utm_source=sfmc&utm_medium=email&utm_campaign=Article+Alerts+V4.1-Frontiers&utm_id=1914357,https://sci-hub.se/https://www.frontiersin.org/articles/10.3389/fnins.2022.927556/full?utm_source=F-AAE&utm_medium=EMLF&utm_campaign=MRK_1914357_a0P58000000G0Y1EAK_Neuros_20220728_arts_A&id_mc=317175155&utm_source=sfmc&utm_medium=email&utm_campaign=Article+Alerts+V4.1-Frontiers&utm_id=1914357,NeuroCiencia
Temporoparietal encoding of space and time during vestibular-guided orientation,https://academic.oup.com/brain/article-abstract/139/2/392/1754059,https://sci-hub.se/https://academic.oup.com/brain/article-abstract/139/2/392/1754059,NeuroCiencia
Characterization of a temporoparietal junction subtype of Alzheimer's disease,https://onlinelibrary.wiley.com/doi/abs/10.1002/hbm.24701,https://sci-hub.se/https://onlinelibrary.wiley.com/doi/abs/10.1002/hbm.24701,NeuroCiencia
Mentalizing in economic games is associated with enhanced activation and connectivity in left temporoparietal junction,https://www.biorxiv.org/content/10.1101/2022.02.12.480201.abstract,https://sci-hub.se/https://www.biorxiv.org/content/10.1101/2022.02.12.480201.abstract,NeuroCiencia
[PDF] … -relevant beliefs: The temporo-parietal junction and its embedment in cortical networks: Comment on “Left and right temporal-parietal junctions (TPJs) as “match …,https://juser.fz-juelich.de/record/1005759/files/1-s2.0-S1571064523000167-main.pdf,https://sci-hub.se/https://juser.fz-juelich.de/record/1005759/files/1-s2.0-S1571064523000167-main.pdf,NeuroCiencia
[HTML] The Static and dynamic functional connectivity characteristics of the left temporoparietal junction region in schizophrenia patients with auditory verbal …,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9907463/,https://sci-hub.se/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9907463/,NeuroCiencia
"Differential contributions to the interception of occluded ballistic trajectories by the temporoparietal junction, area hMT/V5+, and the intraparietal cortex",https://journals.physiology.org/doi/abs/10.1152/jn.00068.2017,https://sci-hub.se/https://journals.physiology.org/doi/abs/10.1152/jn.00068.2017,NeuroCiencia
Modulating the activities of right and left temporo-parietal junction influences the capability of moral intention processing: A transcranial direct current stimulation study,https://journal.psych.ac.cn/acps/EN/Y2017/V49/I2/228,https://sci-hub.se/https://journal.psych.ac.cn/acps/EN/Y2017/V49/I2/228,NeuroCiencia
The temporoparietal junction modulates self–other motor representations during online and offline social motor conflict: an rTMS study,https://journals.lww.com/neuroreport/Fulltext/2015/01010/The_temporoparietal_junction_modulates_self_other.1.aspx,https://sci-hub.se/https://journals.lww.com/neuroreport/Fulltext/2015/01010/The_temporoparietal_junction_modulates_self_other.1.aspx,NeuroCiencia
Potential relationship of self-injurious behavior to right temporo-parietal lesions,https://www.tandfonline.com/doi/abs/10.1080/13554794.2016.1147586,https://sci-hub.se/https://www.tandfonline.com/doi/abs/10.1080/13554794.2016.1147586,NeuroCiencia
[HTML] … in the attention networks is not altered by offline theta-burst stimulation of the posterior parietal cortex or the temporo-parietal junction as compared to a vertex …,https://www.sciencedirect.com/science/article/pii/S2666956021000118,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S2666956021000118,NeuroCiencia
Successful Modulation of Temporoparietal Junction Activity and Stimulus-Driven Attention by fNIRS-based Neurofeedback-a Randomized Controlled Proof-of-Concept …,https://www.biorxiv.org/content/10.1101/2023.03.13.532169.abstract,https://sci-hub.se/https://www.biorxiv.org/content/10.1101/2023.03.13.532169.abstract,NeuroCiencia
A causal role of the human left temporoparietal junction in computing social influence during goal-directed learning,https://www.biorxiv.org/content/10.1101/2022.06.13.495824.abstract,https://sci-hub.se/https://www.biorxiv.org/content/10.1101/2022.06.13.495824.abstract,NeuroCiencia
